observationStartMJD,fieldRA,fiveSigmaDepth,airmass,fieldDec,filter,ra,dec,id
61967.34222222222,340.896562,23.652350064999794,1.1553131899740658,-60.072209,g,340.0,-60.0,13
63127.154328703706,340.896562,22.99593288330359,1.1529450720832866,-60.072209,u,340.0,-60.0,13
60816.4252662037,340.896562,24.168054953772696,1.185807758698507,-60.072209,g,340.0,-60.0,13
61321.09340277778,340.896562,23.53541001159081,1.153136792805328,-60.072209,u,340.0,-60.0,13
61704.097650462965,0.0,23.6869944968949,1.0689594164381961,-50.87289,u,0.0,-50.0,14
63043.41869212963,0.0,24.768411303155165,1.0717852698888073,-50.87289,g,0.0,-50.0,14
61238.384097222224,0.0,24.574334469541434,1.0694395584471295,-50.87289,g,0.0,-50.0,14
60167.30255787037,0.0,24.67756640765122,1.0692963535182762,-50.87289,g,0.0,-50.0,14
63049.40896990741,0.0,24.853462718208856,1.0696167462835284,-50.87289,g,0.0,-50.0,14
61617.339155092595,0.0,23.29217309402311,1.0688390083535702,-50.87289,u,0.0,-50.0,14
63191.069768518515,0.0,24.301103737805754,1.0883133277937747,-50.87289,g,0.0,-50.0,14
62352.32074074074,0.0,24.5534583418466,1.069081128352697,-50.87289,g,0.0,-50.0,14
62088.05297453704,0.0,23.23091328672687,1.0689306866547823,-50.87289,u,0.0,-50.0,14
63101.22206018519,0.0,24.764085314825568,1.1057532182317753,-50.87289,g,0.0,-50.0,14
62351.30944444444,0.0,24.170768874847884,1.0737378452292192,-50.87289,g,0.0,-50.0,14
60175.3,0.0,24.858971148087672,1.0707643599273602,-50.87289,g,0.0,-50.0,14
61967.362337962964,0.0,23.71086065098071,1.0727649722837649,-50.87289,g,0.0,-50.0,14
62082.07722222222,0.0,24.835639084400825,1.0700114254299418,-50.87289,g,0.0,-50.0,14
60907.28188657408,0.0,23.286366068568714,1.0686007117619927,-50.87289,u,0.0,-50.0,14
63178.09460648148,0.0,24.72253124243716,1.078921129744183,-50.87289,g,0.0,-50.0,14
60238.13122685185,0.0,24.54266342012625,1.0717988752994898,-50.87289,g,0.0,-50.0,14
62324.405960648146,0.0,23.362154616436438,1.068920456877172,-50.87289,u,0.0,-50.0,14
63145.09119212963,0.0,24.776619439020077,1.122517432300112,-50.87289,g,0.0,-50.0,14
62354.310648148145,0.0,23.139713194463155,1.0702105991733957,-50.87289,u,0.0,-50.0,14
63425.31283564815,0.0,24.920695666844136,1.1431304355664238,-50.87289,g,0.0,-50.0,14
60939.19388888889,0.0,23.103906110006385,1.0686137643880236,-50.87289,u,0.0,-50.0,14
60977.103541666664,0.0,24.114676512829845,1.070509501992535,-50.87289,g,0.0,-50.0,14
62305.42847222222,0.0,24.52648967930128,1.0773168105876556,-50.87289,g,0.0,-50.0,14
62305.407847222225,0.0,24.623906602278346,1.0966171337821546,-50.87289,g,0.0,-50.0,14
60607.112916666665,0.0,25.058735924516878,1.0696427820887138,-50.87289,g,0.0,-50.0,14
62329.383680555555,0.0,24.53924591033652,1.069101205654921,-50.87289,g,0.0,-50.0,14
61588.415821759256,0.0,24.85439832948668,1.0686739232979838,-50.87289,g,0.0,-50.0,14
61967.38385416667,0.0,23.871714102833714,1.0688425200780147,-50.87289,g,0.0,-50.0,14
62678.425625,0.0,23.068952030271713,1.0696627723543195,-50.87289,u,0.0,-50.0,14
61320.15650462963,0.0,23.47218933924787,1.0687266453042514,-50.87289,u,0.0,-50.0,14
63474.213113425925,0.0,24.51057503883173,1.0907352021340007,-50.87289,g,0.0,-50.0,14
61593.407175925924,0.0,23.608691386139803,1.068845423712323,-50.87289,u,0.0,-50.0,14
62823.086377314816,0.0,24.461206349470473,1.0982264567818438,-50.87289,g,0.0,-50.0,14
60498.419953703706,0.0,24.613563982037086,1.0725921084658672,-50.87289,g,0.0,-50.0,14
62675.428136574075,0.0,24.50475184046162,1.071113729174595,-50.87289,g,0.0,-50.0,14
63477.237592592595,0.0,23.41896616708113,1.0698667355332914,-50.87289,u,0.0,-50.0,14
61287.23335648148,0.0,24.256198468127035,1.0696477257471386,-50.87289,g,0.0,-50.0,14
59876.10393518519,0.0,23.357263611376297,1.0688635955905421,-50.87289,u,0.0,-50.0,14
62033.20520833333,0.0,23.028597009215535,1.0690803402093447,-50.87289,u,0.0,-50.0,14
63191.05305555555,0.0,24.320368661433434,1.0751680061466642,-50.87289,g,0.0,-50.0,14
62738.27074074074,0.0,23.272706336132906,1.0685276597746771,-50.87289,u,0.0,-50.0,14
61588.434328703705,0.0,24.77983972665079,1.0720428507481046,-50.87289,g,0.0,-50.0,14
60498.38940972222,0.0,24.889362115295754,1.0709013637880802,-50.87289,g,0.0,-50.0,14
62352.3569212963,0.0,24.392368879864296,1.0802738803581726,-50.87289,g,0.0,-50.0,14
61265.32943287037,0.0,24.90791060090993,1.077381343435747,-50.87289,g,0.0,-50.0,14
60904.32042824074,0.0,24.822082431632744,1.079250016046883,-50.87289,g,0.0,-50.0,14
60139.39435185185,0.0,23.456438964800547,1.069651042411224,-50.87289,u,0.0,-50.0,14
61622.34347222222,0.0,24.670718492303497,1.0729133978800904,-50.87289,g,0.0,-50.0,14
61265.30987268518,0.0,24.7320980634461,1.0692279897870653,-50.87289,g,0.0,-50.0,14
63417.396678240744,0.0,23.52267471764498,1.0712053288781596,-50.87289,u,0.0,-50.0,14
60903.30122685185,0.0,24.586707999007306,1.0694906224302019,-50.87289,g,0.0,-50.0,14
62444.068819444445,0.0,23.293460147417573,1.0691221882858541,-50.87289,u,0.0,-50.0,14
60904.29980324074,0.0,24.90795179969506,1.0695576821018193,-50.87289,g,0.0,-50.0,14
62709.35120370371,0.0,24.053540035106124,1.0686238232945748,-50.87289,g,0.0,-50.0,14
63451.24028935185,0.0,23.100804023297446,1.1464355611056485,-50.87289,u,0.0,-50.0,14
60607.090625,0.0,24.9017315685638,1.0713358283092584,-50.87289,g,0.0,-50.0,14
62413.14734953704,0.0,23.227213739895877,1.0706748344351256,-50.87289,u,0.0,-50.0,14
59874.09984953704,0.0,23.670581454729632,1.0705864346139993,-50.87289,u,0.0,-50.0,14
62059.13246527778,0.0,23.643648245802677,1.0686903913245365,-50.87289,u,0.0,-50.0,14
62351.329375,0.0,24.297872166289373,1.068782160338113,-50.87289,g,0.0,-50.0,14
60167.326574074075,0.0,24.616860107320942,1.072357108322422,-50.87289,g,0.0,-50.0,14
59873.10351851852,0.0,23.346198819039188,1.0702590871412836,-50.87289,u,0.0,-50.0,14
63063.39488425926,0.0,23.29895108335476,1.071647479660803,-50.87289,u,0.0,-50.0,14
61952.41853009259,0.0,24.13599186215332,1.0687939700724383,-50.87289,g,0.0,-50.0,14
61262.319386574076,0.0,23.421206191587373,1.069388200205009,-50.87289,u,0.0,-50.0,14
60886.33733796296,0.0,24.87644962949726,1.0689378917534476,-50.87289,g,0.0,-50.0,14
62762.199212962965,0.0,24.51545877861371,1.069063933709017,-50.87289,g,0.0,-50.0,14
62802.082719907405,0.0,23.848966133510952,1.0705076790171257,-50.87289,u,0.0,-50.0,14
60586.166863425926,0.0,23.12082163720605,1.0687996064608418,-50.87289,u,0.0,-50.0,14
60142.38244212963,0.0,23.048278135931596,1.0691134391476744,-50.87289,u,0.0,-50.0,14
63475.12627314815,0.0,22.91524979897622,1.2939441902758748,-50.87289,u,0.0,-50.0,14
61268.2983912037,0.0,23.350245070884004,1.0689737486197604,-50.87289,u,0.0,-50.0,14
62688.42246527778,0.0,24.782953525817977,1.0719141902055889,-50.87289,g,0.0,-50.0,14
61649.280173611114,0.0,24.255052942331087,1.0789284857776988,-50.87289,g,0.0,-50.0,14
63151.11601851852,0.0,23.248611033395527,1.0755376359944293,-50.87289,u,0.0,-50.0,14
63181.04508101852,0.0,23.36769054047861,1.0704629375894565,-50.87289,u,0.0,-50.0,14
61235.42395833333,0.0,24.543975145732624,1.0878339720670696,-50.87289,g,0.0,-50.0,14
60886.32270833333,0.0,24.768808497824452,1.0723922897357099,-50.87289,g,0.0,-50.0,14
59875.10962962963,0.0,23.486527841232085,1.0687199509616265,-50.87289,u,0.0,-50.0,14
63473.14449074074,0.0,24.600953198989167,1.2456380190723468,-50.87289,g,0.0,-50.0,14
60148.34097222222,0.0,24.729363414165213,1.073686880044113,-50.87289,g,0.0,-50.0,14
60258.060578703706,0.0,23.438275883526888,1.068677952749285,-50.87289,u,0.0,-50.0,14
60616.079733796294,0.0,23.503667240211364,1.0688042636810884,-50.87289,u,0.0,-50.0,14
60903.32225694445,0.0,24.252094595849442,1.0788127862167582,-50.87289,g,0.0,-50.0,14
60565.25486111111,0.0,24.605221973180193,1.0842312203402253,-50.87289,g,0.0,-50.0,14
62688.41060185185,0.0,24.784063101567575,1.0688235037997365,-50.87289,g,0.0,-50.0,14
63117.20247685185,0.0,24.710109538710892,1.0799779767566453,-50.87289,g,0.0,-50.0,14
60881.354375,0.0,23.51514572601704,1.0688159801653578,-50.87289,u,0.0,-50.0,14
60611.094502314816,0.0,23.962474720678525,1.0688348813121684,-50.87289,u,0.0,-50.0,14
62384.236550925925,0.0,23.473284932072374,1.068874554563128,-50.87289,u,0.0,-50.0,14
62030.19739583333,0.0,23.5634882703487,1.0701105830735818,-50.87289,u,0.0,-50.0,14
62767.17329861111,0.0,23.346697127529907,1.072598768589553,-50.87289,u,0.0,-50.0,14
60228.14226851852,0.0,23.18076312806111,1.0688022116515115,-50.87289,u,0.0,-50.0,14
61681.16869212963,0.0,23.488798469904943,1.0689175266185613,-50.87289,u,0.0,-50.0,14
60143.37568287037,0.0,23.089569598556913,1.0686065891807885,-50.87289,u,0.0,-50.0,14
62823.06630787037,0.0,24.673864390762546,1.0786200862109354,-50.87289,g,0.0,-50.0,14
60878.35288194445,0.0,23.0215300991476,1.0699155293628886,-50.87289,u,0.0,-50.0,14
61622.32502314815,0.0,24.40782317765212,1.068661678641691,-50.87289,g,0.0,-50.0,14
60175.31474537037,0.0,24.795009907282218,1.0782069076904457,-50.87289,g,0.0,-50.0,14
61296.21167824074,0.0,23.723998141924085,1.0690415442222692,-50.87289,u,0.0,-50.0,14
60201.21505787037,0.0,23.3104474308309,1.0685508158475896,-50.87289,u,0.0,-50.0,14
61235.40199074074,0.0,24.497076606831563,1.0723027601314652,-50.87289,g,0.0,-50.0,14
60495.41159722222,0.0,23.460712964957505,1.0686922745471414,-50.87289,u,0.0,-50.0,14
61942.42759259259,0.0,24.554136931545557,1.0741402445930122,-50.87289,g,0.0,-50.0,14
60238.10967592592,0.0,24.393937019239655,1.069036445330154,-50.87289,g,0.0,-50.0,14
62437.12466435185,0.0,24.79724184155397,1.0801046634694629,-50.87289,g,0.0,-50.0,14
60118.43188657407,0.0,24.939495573300178,1.0701061123643392,-50.87289,g,0.0,-50.0,14
60148.3575462963,0.0,24.844984159477786,1.0689389887012677,-50.87289,g,0.0,-50.0,14
62709.32875,0.0,24.306651891109816,1.0737844922662076,-50.87289,g,0.0,-50.0,14
60850.440358796295,0.0,24.29764696225486,1.068688261584645,-50.87289,g,0.0,-50.0,14
63473.13019675926,0.0,24.587435712466693,1.2999903092799223,-50.87289,g,0.0,-50.0,14
62774.17710648148,0.0,23.15557328713043,1.0688794048217454,-50.87289,u,0.0,-50.0,14
63153.123032407406,0.0,23.19380751492732,1.0701837358253052,-50.87289,u,0.0,-50.0,14
60202.21145833333,0.0,24.642927786117937,1.068837747736431,-50.87289,g,0.0,-50.0,14
63125.20576388889,0.0,23.412106144442472,1.0688951462544287,-50.87289,u,0.0,-50.0,14
62686.411840277775,0.0,23.45234649622823,1.0688414178241028,-50.87289,u,0.0,-50.0,14
61231.37464120371,0.0,24.892448132714957,1.0740138714281795,-50.87289,g,0.0,-50.0,14
60565.239953703705,0.0,24.4804717317418,1.0739505498356818,-50.87289,g,0.0,-50.0,14
60977.09295138889,0.0,24.050591702423834,1.0688462611274099,-50.87289,g,0.0,-50.0,14
61351.070185185185,0.0,23.40076538694584,1.0688913918941625,-50.87289,u,0.0,-50.0,14
60965.12846064815,0.0,23.432166803092542,1.068985654400909,-50.87289,u,0.0,-50.0,14
61677.16030092593,0.0,24.650304844830902,1.0712975618805958,-50.87289,g,0.0,-50.0,14
61952.43990740741,0.0,23.949819359651347,1.0727269146041352,-50.87289,g,0.0,-50.0,14
62356.32150462963,0.0,23.26064837651838,1.0690818422978494,-50.87289,u,0.0,-50.0,14
60859.430914351855,0.0,24.506118353503886,1.0723018953848245,-50.87289,g,0.0,-50.0,14
62029.193761574075,0.0,23.432965107351546,1.072574762924306,-50.87289,u,0.0,-50.0,14
63425.327581018515,0.0,24.87095078586903,1.1164690114815872,-50.87289,g,0.0,-50.0,14
62734.282743055555,0.0,24.310990736791886,1.0688861298739118,-50.87289,g,0.0,-50.0,14
61677.181805555556,0.0,23.30683305420427,1.0692020377312996,-50.87289,u,0.0,-50.0,14
62734.26777777778,0.0,24.297527145981718,1.070677866966276,-50.87289,g,0.0,-50.0,14
60995.04537037037,0.0,23.129657944609075,1.0686226684984428,-50.87289,u,0.0,-50.0,14
62082.063796296294,0.0,24.919722837715618,1.0688245833702,-50.87289,g,0.0,-50.0,14
61649.24752314815,0.0,24.39420315366834,1.0688266813494176,-50.87289,g,0.0,-50.0,14
