expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
15589304,180,59760.43176,22.088572,z,0,6.7575642371,0.067953064
15590450,180,59760.445023,22.037498,z,0.0133119999,6.7685672211,0.0679992289
16446700,190,59770.355327,21.921016,y,9.9236798882,6.7355525361,0.0680185242
16447291,190,59770.362167,24.264669,r,9.9303358881,6.8460648048,0.0679906106
16447328,190,59770.362595,24.271422,r,9.9307518881,6.7394255314,0.0679961599
16447365,190,59770.363023,24.295974,r,9.9311678881,6.8302854673,0.06799065
16447402,190,59770.363451,24.301388,r,9.9315838881,6.8192951863,0.0679878641
16447438,190,59770.363868,24.306702,r,9.9319998881,6.837761586,0.0679844491
16447475,190,59770.364296,24.312179,r,9.9324158881,6.8920390489,0.0679879384
16447511,190,59770.364713,24.317569,r,9.9328318881,6.7668990063,0.067997349
16447548,190,59770.365141,24.323123,r,9.9336638881,6.8690846495,0.0680154336
16447585,190,59770.365569,24.328731,r,9.934079888,6.8808676968,0.0680162536
16447622,190,59770.365998,24.334378,r,9.934495888,6.8459098299,0.0680286781
16447659,190,59770.366426,24.414023,r,9.934911888,6.7460217818,0.0680256829
16447696,190,59770.366854,24.419757,r,9.935327888,6.8686859664,0.0680246524
16447733,190,59770.367282,24.425535,r,9.935743888,6.7607725344,0.0680205662
16447770,190,59770.367711,24.431358,r,9.936159888,6.7903450196,0.0680177932
16447807,190,59770.368139,24.437227,r,9.936575888,6.8653648332,0.0680191955
16447844,190,59770.368567,24.443142,r,9.936991888,6.753843907,0.0680259706
16447881,190,59770.368995,24.449107,r,9.937407888,6.7214718314,0.0680245939
16447917,190,59770.369412,24.454967,r,9.937823888,6.6711223247,0.068015004
16447953,190,59770.369829,24.405274,r,9.938239888,6.873125947,0.0680125883
16447990,190,59770.370257,24.411378,r,9.938655888,6.7212268056,0.0680082246
16448144,190,59770.372039,24.750416,g,9.940319888,6.8755971027,0.0680291561
16448181,190,59770.372468,24.757628,g,9.940735888,6.91064779,0.0680281212
16448218,190,59770.372896,24.763849,g,9.941151888,6.8115517955,0.0680362481
16448255,190,59770.373324,24.730344,g,9.941567888,6.7764558409,0.0680351333
16448292,190,59770.373752,24.736675,g,9.941983888,6.8579291069,0.0680377692
16448329,190,59770.374181,24.743064,g,9.942399888,6.8601657808,0.0680376409
16448366,190,59770.374609,24.749511,g,9.942815888,6.9357386526,0.0680342682
16448403,190,59770.375037,24.756019,g,9.9432318879,6.9160057234,0.0680370636
16448440,190,59770.375465,24.762587,g,9.9436478879,6.7216993128,0.0680380577
16448477,190,59770.375894,24.76922,g,9.9440638879,6.8414926653,0.0680340056
16448631,190,59770.377676,23.854709,i,9.9461438879,6.7851540499,0.0680122682
16448668,190,59770.378104,23.853136,i,9.9465598879,6.8506284695,0.0680038469
16448704,190,59770.378521,23.860603,i,9.9469758879,6.8133965691,0.068002941
16448741,190,59770.378949,23.868356,i,9.9473918879,6.814731365,0.0680083249
16448777,190,59770.379366,23.876002,i,9.9478078879,6.7595193829,0.0680078058
16448814,190,59770.379794,23.883946,i,9.9482238879,6.6824117654,0.0680025732
16448850,190,59770.380211,23.891782,i,9.9486398879,6.7842260715,0.0680037265
16448887,190,59770.380639,23.940987,i,9.9490558879,6.7342339476,0.0680130933
16448923,190,59770.381056,23.949025,i,9.9494718879,6.8552812701,0.0680055347
16448959,190,59770.381472,23.957161,i,9.9498878879,6.8493824832,0.0680018892
16448995,190,59770.381889,23.965406,i,9.9503038879,6.8910601582,0.0680023972
16449031,190,59770.382306,23.97376,i,9.9507198879,6.8440472344,0.0680084362
16449068,190,59770.382734,23.98246,i,9.9511358879,6.7635942838,0.0680119789
16449105,190,59770.383162,23.99129,i,9.9515518879,6.8782798913,0.068013693
16449142,190,59770.38359,23.992948,i,9.9519678878,6.8471520262,0.0680127929
16449179,190,59770.384019,23.9975,i,9.9523838878,6.6882895619,0.0680135445
16449216,190,59770.384447,23.997643,i,9.9527998878,6.7707317964,0.0680105272
16449253,190,59770.384875,23.997781,i,9.9532158878,6.7462559653,0.0680080554
16449290,190,59770.385303,23.997912,i,9.9536318878,6.8058862278,0.0680100083
16449327,190,59770.385732,23.998039,i,9.9540478878,6.8743487273,0.0680118316
16449481,190,59770.387514,23.46068,z,9.9557118878,6.7231290298,0.0680131895
16449518,190,59770.387942,23.4287,z,9.9561278878,6.8151799467,0.0680111412
16449555,190,59770.38837,23.428793,z,9.9565438878,6.8723012803,0.0680107759
16449592,190,59770.388799,23.42888,z,9.9569598878,6.7294816154,0.0680166771
16449628,190,59770.389215,23.428962,z,9.9573758878,6.7735684406,0.0680190981
16449664,190,59770.389632,23.429036,z,9.9577918878,6.8728941595,0.0680245545
16449701,190,59770.39006,23.429107,z,9.9582078878,6.8964663511,0.068021988
16449738,190,59770.390488,23.429173,z,9.9586238878,6.8195751146,0.0680129052
16449775,190,59770.390917,23.353046,z,9.9590398878,6.8417602305,0.0680190424
16449811,190,59770.391333,23.353102,z,9.9594558878,6.7866267053,0.0680226261
16449848,190,59770.391762,23.353152,z,9.9602878878,6.8856556485,0.0680321774
16449885,190,59770.39219,23.353198,z,9.9607038877,6.7943735051,0.0680368141
16449922,190,59770.392618,23.353238,z,9.9611198877,6.777527589,0.0680350315
16449959,190,59770.393046,23.353273,z,9.9615358877,6.8702791515,0.0680430165
16449996,190,59770.393475,23.353304,z,9.9619518877,6.9733469103,0.068048924
16450033,190,59770.393903,23.353328,z,9.9623678877,6.7672323063,0.0680509501
16450070,190,59770.394331,23.263074,z,9.9627838877,6.8859264143,0.0680511183
16450107,190,59770.394759,23.263088,z,9.9631998877,6.7343272087,0.0680517355
16450144,190,59770.395188,23.263098,z,9.9636158877,6.8002019155,0.0680537285
16450181,190,59770.395616,23.263102,z,9.9640318877,6.9110049575,0.0680530608
16450217,190,59770.396032,23.2631,z,9.9644478877,6.7963944119,0.0680566387
16450253,190,59770.396449,23.263095,z,9.9648638877,6.6618691272,0.0680637064
16450289,190,59770.396866,23.263084,z,9.9652798877,6.7206119352,0.0680684571
16450325,190,59770.397282,23.263069,z,9.9656958877,6.8107461012,0.06805987
16450361,190,59770.397699,23.22765,z,9.9661118877,6.8444035921,0.0680673307
16450397,190,59770.398116,23.227624,z,9.9665278877,6.901535282,0.0680682718
16450551,190,59770.399898,21.753571,y,9.9681918877,6.7347207569,0.0680804784
16450587,190,59770.400315,21.753433,y,9.9686078877,6.9830082762,0.0680810763
16450623,190,59770.400732,21.753391,y,9.9690238877,6.8057624134,0.0680800317
16450659,190,59770.401148,21.826675,y,9.9694398877,6.870315929,0.068083888
16450695,190,59770.401565,21.826626,y,9.9698558876,6.8079542412,0.0680807528
16450731,190,59770.401982,21.826573,y,9.9702718876,6.7544106796,0.0680826481
16450767,190,59770.402398,21.826518,y,9.9706878876,6.7604328827,0.0680872905
16450803,190,59770.402815,21.826458,y,9.9711038876,6.7819857843,0.0680837161
16450839,190,59770.403232,21.826394,y,9.9715198876,6.8414171661,0.0680873273
16450875,190,59770.403648,21.826328,y,9.9719358876,6.7551405595,0.0680840331
16450911,190,59770.404065,21.826256,y,9.9723518876,6.8452382199,0.0680801966
16450947,190,59770.404482,21.826182,y,9.9727678876,6.7855663849,0.0680823124
16450983,190,59770.404898,21.870924,y,9.9731838876,6.8467667608,0.0680777959
16451019,190,59770.405315,21.870842,y,9.9735998876,6.8783492626,0.0680798427
16451055,190,59770.405732,21.870757,y,9.9740158876,6.8438724455,0.068077922
16451091,190,59770.406148,21.870669,y,9.9744318876,6.8056239916,0.0680838766
16451127,190,59770.406565,21.870576,y,9.9748478876,6.6942609126,0.0680788122
16451163,190,59770.406982,21.87048,y,9.9752638876,6.8067755227,0.0680691599
16451199,190,59770.407398,21.87038,y,9.9756798876,6.9028040945,0.068064555
16451235,190,59770.407815,21.870278,y,9.9760958876,6.9328642886,0.0680608836
16702667,193,59773.317909,21.852082,y,12.8864318548,6.935345532,0.0681897088
16704157,193,59773.335153,21.851404,y,12.9034878546,6.7838119472,0.0681751226
16798898,194,59774.431696,21.95749,z,14.0000638422,6.8499278839,0.0685150189
16799930,194,59774.443643,22.23428,z,14.0121278421,6.849520091,0.0685074572
16885183,195,59775.430369,21.883536,z,14.998879831,6.9387754463,0.0685815339
17139849,198,59778.377885,22.797034,i,17.9462397977,6.899876684,0.0684855798
17140984,198,59778.391024,22.727571,i,17.9591357976,6.8478142676,0.0684585794
17225412,199,59779.368204,21.588094,y,18.9363197866,6.9616881073,0.0682797415
17225586,199,59779.370215,21.545699,y,18.9383997866,6.7611194291,0.0682809446
17227809,199,59779.395949,23.611369,r,18.9641917863,6.8812817142,0.0682128898
17227845,199,59779.396365,23.561419,r,18.9646077863,6.8293867343,0.0682106906
17227881,199,59779.396782,23.561161,r,18.9650237863,6.789948917,0.0682127043
17227917,199,59779.397199,23.560898,r,18.9654397863,6.8044191513,0.068208442
17227953,199,59779.397615,23.454046,r,18.9658557863,6.844148912,0.068210539
17227989,199,59779.398032,23.453772,r,18.9662717863,6.836023146,0.0682054389
17228025,199,59779.398449,23.453494,r,18.9666877862,6.7394518642,0.0682174857
17228061,199,59779.398865,23.453211,r,18.9671037862,6.8580772762,0.0682178222
17228097,199,59779.399282,23.452923,r,18.9675197862,6.8681544888,0.0682121562
17228133,199,59779.399699,23.45263,r,18.9679357862,6.7807424723,0.0682144068
17228169,199,59779.400115,23.452332,r,18.9683517862,6.8777320372,0.0682240423
17228205,199,59779.400532,23.452028,r,18.9687677862,6.8696972834,0.0682217939
17228241,199,59779.400949,23.451721,r,18.9691837862,6.8577071779,0.0682238251
17228277,199,59779.401365,23.495419,r,18.9695997862,6.7542238878,0.0682323368
17228313,199,59779.401782,23.4951,r,18.9700157862,6.7935382992,0.0682322393
17228349,199,59779.402199,23.494777,r,18.9704317862,6.8626370995,0.0682354021
17228385,199,59779.402615,23.49445,r,18.9708477862,6.882314855,0.0682358216
17228421,199,59779.403032,23.494117,r,18.9712637862,6.7629099563,0.0682315763
17228457,199,59779.403449,23.493779,r,18.9716797862,6.8685679522,0.0682250828
17228493,199,59779.403865,23.493436,r,18.9720957862,6.8859356282,0.0682242202
17228647,199,59779.405648,23.431622,g,18.9737597862,6.7339511622,0.0682250514
17228683,199,59779.406064,23.43544,g,18.9741757862,6.683738873,0.0682198966
17228719,199,59779.406481,23.435047,g,18.9745917862,6.8817303027,0.0682201067
17228755,199,59779.406898,23.434649,g,18.9750077862,6.8687881328,0.068224669
17228791,199,59779.407314,23.434246,g,18.9754237861,6.778773906,0.0682229607
17228827,199,59779.407731,23.433837,g,18.9758397861,6.9344538501,0.0682218002
17228863,199,59779.408148,23.451378,g,18.9762557861,6.7813757057,0.0682192539
17228899,199,59779.408564,23.450959,g,18.9766717861,6.7938298219,0.0682179431
17228935,199,59779.408981,23.450534,g,18.9770877861,6.7275209792,0.0682091844
17228971,199,59779.409398,23.450103,g,18.9775037861,6.8509205231,0.0681997865
17229125,199,59779.41118,22.952586,i,18.9795837861,6.7943354254,0.0682181902
17229161,199,59779.411597,22.891617,i,18.9799997861,6.916925249,0.0682269495
17229197,199,59779.412013,22.891181,i,18.9804157861,6.7532540391,0.0682218496
17229233,199,59779.41243,22.89074,i,18.9808317861,6.7981652444,0.0682256415
17229269,199,59779.412847,22.890294,i,18.9812477861,6.7376066175,0.0682271139
17229305,199,59779.413263,22.889844,i,18.9816637861,6.7895291741,0.0682326663
17229341,199,59779.41368,22.889389,i,18.9820797861,6.8491659663,0.0682295304
17229377,199,59779.414097,22.888929,i,18.9824957861,6.7562055436,0.068237971
17229413,199,59779.414513,22.888463,i,18.9829117861,6.7921933118,0.0682365136
17229449,199,59779.41493,22.887993,i,18.9833277861,6.8815861284,0.068240317
17229485,199,59779.415347,22.995572,i,18.9837437861,6.8948618907,0.0682418113
17229521,199,59779.415763,22.995091,i,18.9841597861,6.8298929386,0.0682492277
17229557,199,59779.41618,22.994606,i,18.984575786,6.9017814315,0.068252958
17229593,199,59779.416597,22.994115,i,18.984991786,6.7468981075,0.0682443352
17229629,199,59779.417013,22.993621,i,18.985407786,6.8436558058,0.0682453917
17229665,199,59779.41743,22.99312,i,18.985823786,6.8072294589,0.0682446025
17229701,199,59779.417847,22.992615,i,18.986239786,6.8814844779,0.0682487774
17229737,199,59779.418263,22.992106,i,18.986655786,6.9195127113,0.0682416404
17229773,199,59779.41868,22.978113,i,18.987071786,6.7738682142,0.0682387708
17229809,199,59779.419097,22.977594,i,18.987487786,6.7497307927,0.0682401489
17229963,199,59779.420879,22.444179,z,18.989151786,6.7799567093,0.0682292524
17229999,199,59779.421296,22.441647,z,18.989567786,6.8160783095,0.068230651
17230035,199,59779.421712,22.441106,z,18.989983786,6.8621682377,0.0682277661
17230071,199,59779.422129,22.384157,z,18.990399786,6.8108309766,0.0682351548
17230107,199,59779.422546,22.383608,z,18.990815786,6.9031620299,0.0682370474
17230143,199,59779.422962,22.383052,z,18.991231786,6.7174321201,0.0682360632
17230179,199,59779.423379,22.382493,z,18.991647786,6.7792684108,0.0682381133
17230215,199,59779.423796,22.381928,z,18.992063786,6.8716651551,0.0682429184
17230251,199,59779.424212,22.381359,z,18.992479786,6.7839054715,0.068251773
17230287,199,59779.424629,22.380785,z,18.992895786,6.798141873,0.0682539786
17230323,199,59779.425046,22.380206,z,18.9933117859,6.7259764723,0.068255048
17230359,199,59779.425462,21.660053,z,18.9937277859,6.838040662,0.0682559867
17230395,199,59779.425879,21.659635,z,18.9941437859,6.8817054875,0.0682614519
17230431,199,59779.426296,21.659213,z,18.9945597859,6.8300449764,0.0682736924
17230467,199,59779.426712,21.658788,z,18.9949757859,6.7610985962,0.0682717426
17230503,199,59779.427129,21.65836,z,18.9953917859,6.9036684724,0.0682806557
17230539,199,59779.427546,21.657927,z,18.9958077859,6.838296984,0.0682863965
17230575,199,59779.427962,21.657492,z,18.9962237859,6.9320663912,0.0682807973
17230611,199,59779.428379,21.657054,z,18.9966397859,6.8467495886,0.0682826027
17230647,199,59779.428796,21.656613,z,18.9970557859,6.7145466615,0.0682896316
17230683,199,59779.429212,21.657463,z,18.9974717859,6.8170377431,0.0682896833
17230719,199,59779.429629,21.657014,z,18.9978877859,6.7263367386,0.0682843103
17230755,199,59779.430046,21.656563,z,18.9983037859,6.7996968085,0.0682793136
17230791,199,59779.430462,21.656108,z,18.9987197859,6.8534341766,0.0682799684
17230827,199,59779.430879,21.655649,z,18.9991357859,6.883087446,0.0682698561
17230863,199,59779.431296,21.655187,z,18.9995517859,6.8124253944,0.0682715903
17231017,199,59779.433078,21.213168,y,19.0012157859,6.8322401844,0.0682581919
17231053,199,59779.433495,21.205254,y,19.0016317859,6.7791736679,0.0682574967
17231089,199,59779.433912,21.204691,y,19.0020477858,6.7428210499,0.0682515285
17231125,199,59779.434328,21.204124,y,19.0024637858,6.8279473088,0.068248718
17231161,199,59779.434745,21.203553,y,19.0028797858,6.8272188268,0.0682506849
17231197,199,59779.435162,21.202978,y,19.0032957858,6.9937681146,0.0682494334
17231233,199,59779.435578,21.202399,y,19.0037117858,6.7442876692,0.068240742
17231269,199,59779.435995,21.203919,y,19.0041277858,6.7606347958,0.0682338928
17231305,199,59779.436412,21.203333,y,19.0045437858,6.872363705,0.0682378734
17231341,199,59779.436828,21.202741,y,19.0049597858,6.8425154405,0.0682298203
17231377,199,59779.437245,21.202145,y,19.0053757858,6.717366799,0.0682366161
17231413,199,59779.437662,21.201546,y,19.0057917858,6.8559604919,0.0682315225
17231449,199,59779.438078,21.200943,y,19.0062077858,6.792093339,0.0682332689
17231485,199,59779.438495,21.200335,y,19.0066237858,6.8819423346,0.0682298708
17231521,199,59779.438912,21.199723,y,19.0070397858,6.8317913738,0.0682352793
17231557,199,59779.439328,21.266489,y,19.0074557858,6.8582553884,0.0682365984
17231593,199,59779.439745,21.265869,y,19.0078717858,6.7939106863,0.0682312034
17231629,199,59779.440162,21.265246,y,19.0082877858,6.8521468694,0.0682322439
17231665,199,59779.440578,21.264618,y,19.0087037858,6.8717700712,0.0682368702
17231701,199,59779.440995,21.263986,y,19.0091197858,6.9289649327,0.0682384553
17231737,199,59779.441412,21.263349,y,19.0095357858,6.7515301828,0.0682292239
17472944,202,59782.233158,23.941452,r,21.8013117543,6.8257122649,0.0681819292
17472981,202,59782.233586,23.947614,r,21.8017277543,6.8402414278,0.0681759597
17473018,202,59782.234014,23.947954,r,21.8021437543,6.921857517,0.0681754322
17473055,202,59782.234443,23.889253,r,21.8025597543,6.9276273168,0.068176774
17473092,202,59782.234871,23.889589,r,21.8029757543,6.8914235237,0.0681808509
17473129,202,59782.235299,23.889924,r,21.8038077543,6.9495088895,0.0681844384
17473166,202,59782.235727,23.890257,r,21.8042237543,6.8111231751,0.068182081
17473203,202,59782.236156,23.890589,r,21.8046397543,6.7996832521,0.0681829731
17473240,202,59782.236584,23.890919,r,21.8050557543,6.8835326784,0.0681758259
17473277,202,59782.237012,23.891247,r,21.8054717543,6.9095208465,0.068170632
17473313,202,59782.237429,23.891612,r,21.8058877542,6.8592540335,0.0681745363
17473350,202,59782.237857,23.891889,r,21.8063037542,6.8088756437,0.0681706055
17473387,202,59782.238285,23.845059,r,21.8067197542,6.748528809,0.0681781626
17473424,202,59782.238713,23.845381,r,21.8071357542,6.7697860234,0.0681772638
17473461,202,59782.239142,23.845699,r,21.8075517542,6.7667404383,0.068174571
17473498,202,59782.23957,23.846017,r,21.8079677542,6.8314610093,0.0681779865
17473535,202,59782.239998,23.846332,r,21.8083837542,6.8216137299,0.0681747213
17473572,202,59782.240426,23.846646,r,21.8087997542,6.7691328057,0.0681758035
17473609,202,59782.240855,23.846958,r,21.8092157542,6.8899406763,0.0681781958
17473646,202,59782.241283,23.847267,r,21.8096317542,6.923045266,0.0681783952
17473800,202,59782.243065,24.137494,g,21.8112957542,6.8479233466,0.068160538
17473836,202,59782.243482,24.143678,g,21.8117117542,6.822394127,0.0681525674
17473873,202,59782.24391,24.144105,g,21.8121277542,6.8767286785,0.0681523983
17473910,202,59782.244338,24.144577,g,21.8125437542,6.8001107344,0.0681490657
17473947,202,59782.244767,24.145045,g,21.8129597542,6.6853053419,0.0681416435
17473984,202,59782.245195,24.147061,g,21.8133757542,6.9177491198,0.0681423947
17474021,202,59782.245623,24.147523,g,21.8137917542,6.7621205862,0.0681476174
17474058,202,59782.246051,24.147983,g,21.8142077542,6.8949773332,0.0681456948
17474095,202,59782.24648,24.14844,g,21.8146237542,6.8064637069,0.0681492598
17474132,202,59782.246908,24.148892,g,21.8150397541,6.8587614225,0.068145368
17474286,202,59782.24869,23.259418,i,21.8171197541,6.7231230927,0.0681346123
17474323,202,59782.249119,23.121682,i,21.8175357541,6.814551498,0.0681451087
17474360,202,59782.249547,23.121872,i,21.8179517541,6.8043041077,0.0681460226
17474397,202,59782.249975,23.122061,i,21.8183677541,6.8276410378,0.068147202
17474434,202,59782.250403,23.122248,i,21.8187837541,6.817540736,0.0681410066
17474471,202,59782.250831,23.122433,i,21.8191997541,6.8627757183,0.06813205
17474508,202,59782.25126,23.122616,i,21.8196157541,6.8052614801,0.0681275888
17474545,202,59782.251688,23.122797,i,21.8200317541,6.8399867366,0.0681322131
17474582,202,59782.252116,23.186474,i,21.8204477541,6.8986039738,0.0681268243
17474619,202,59782.252544,23.322726,i,21.8208637541,6.7865754034,0.0681330856
17474656,202,59782.252973,23.322903,i,21.8212797541,6.7992907544,0.0681258121
17474692,202,59782.253389,23.323112,i,21.8216957541,6.8122339389,0.0681233442
17474729,202,59782.253818,23.323245,i,21.8221117541,6.8750161942,0.0681251113
17474766,202,59782.254246,23.323416,i,21.8225277541,6.8304724779,0.0681247297
17474803,202,59782.254674,23.323584,i,21.8229437541,6.850715326,0.0681227587
17474840,202,59782.255102,23.32375,i,21.8233597541,6.868763353,0.068130399
17474877,202,59782.255531,23.405536,i,21.823775754,6.8034107842,0.0681387718
17474914,202,59782.255959,23.405698,i,21.824191754,6.8467858458,0.0681370101
17474951,202,59782.256387,23.405858,i,21.824607754,6.7083114445,0.0681407939
17474988,202,59782.256815,23.406016,i,21.825023754,6.8709219346,0.0681319893
17475142,202,59782.258598,22.868734,z,21.827103754,6.8086175633,0.0681436567
17475179,202,59782.259026,22.94259,z,21.827519754,6.8874087799,0.068139898
17475216,202,59782.259454,22.942672,z,21.827935754,6.8050541718,0.0681406806
17475253,202,59782.259882,22.94275,z,21.828351754,6.8906784519,0.0681445166
17475290,202,59782.260311,22.942828,z,21.828767754,6.8742241749,0.0681388455
17475327,202,59782.260739,22.942903,z,21.829183754,6.7683273257,0.0681297563
17475364,202,59782.261167,22.942977,z,21.829599754,6.7756396343,0.0681267891
17475401,202,59782.261595,22.943048,z,21.830015754,6.8023686993,0.0681193339
17475438,202,59782.262024,22.943117,z,21.830431754,6.9013766337,0.0681257542
17475475,202,59782.262452,22.974818,z,21.830847754,6.7908817477,0.0681221709
17475512,202,59782.26288,22.974883,z,21.831263754,6.7890888198,0.0681295069
17475549,202,59782.263308,22.974946,z,21.831679754,6.9227277485,0.0681245395
17475586,202,59782.263737,22.975007,z,21.832095754,6.8250110089,0.0681184811
17475622,202,59782.264153,22.9751,z,21.8325117539,6.906300274,0.0681161574
17475658,202,59782.26457,22.975155,z,21.8329277539,6.8869182754,0.0681158841
17475695,202,59782.264998,22.975176,z,21.8333437539,6.8698751448,0.0681108805
17475732,202,59782.265426,22.975229,z,21.8337597539,6.869083662,0.0681097517
17475769,202,59782.265855,23.069386,z,21.8341757539,6.8029798172,0.0681089094
17475806,202,59782.266283,23.069435,z,21.8345917539,6.7386681133,0.068111525
17475843,202,59782.266711,23.069482,z,21.8350077539,6.726796566,0.0681112526
17475880,202,59782.267139,23.069526,z,21.8354237539,6.8456211687,0.0681026083
17475917,202,59782.267568,23.069568,z,21.8358397539,6.8701917929,0.0681063868
17475954,202,59782.267996,23.069609,z,21.8362557539,6.7743797027,0.0681046661
17475991,202,59782.268424,23.069646,z,21.8366717539,6.7854300661,0.0680951589
17476028,202,59782.268852,23.069682,z,21.8370877539,6.8475112572,0.0680955863
17476065,202,59782.269281,23.025628,z,21.8375037539,6.9003202015,0.0680983313
17476219,202,59782.271063,21.581398,y,21.8391677539,6.7965474252,0.0681063586
17476256,202,59782.271491,21.585111,y,21.8399997539,6.8668327187,0.0681061437
17476293,202,59782.271919,21.58599,y,21.8404157539,6.8393478293,0.0681121553
17476330,202,59782.272348,21.586865,y,21.8408317539,6.7613224362,0.0681106946
17476367,202,59782.272776,21.50577,y,21.8412477539,6.7975361928,0.0681009804
17476404,202,59782.273204,21.506635,y,21.8416637538,6.9078017986,0.0681017419
17476441,202,59782.273632,21.507496,y,21.8420797538,6.8300603704,0.0680983075
17476478,202,59782.274061,21.508351,y,21.8424957538,6.8592132979,0.0680894381
17476514,202,59782.274477,21.509203,y,21.8429117538,6.8733888049,0.068087542
17476550,202,59782.274894,21.510027,y,21.8433277538,6.7581932648,0.068080184
17476587,202,59782.275322,21.510846,y,21.8437437538,6.8597163754,0.0680877207
17476624,202,59782.27575,21.511683,y,21.8441597538,6.8632966856,0.0680883684
17476661,202,59782.276179,21.517397,y,21.8445757538,6.7995163716,0.0680842831
17476698,202,59782.276607,21.518226,y,21.8449917538,6.8043036643,0.0680847064
17476735,202,59782.277035,21.519048,y,21.8454077538,6.7824617972,0.0680981163
17476772,202,59782.277463,21.519867,y,21.8458237538,6.890014173,0.0681113555
17476809,202,59782.277892,21.520681,y,21.8462397538,6.8068992138,0.0681195458
17476846,202,59782.27832,21.52149,y,21.8466557538,6.8724935269,0.068121535
17476883,202,59782.278748,21.522295,y,21.8470717538,6.9036217738,0.068126051
17476919,202,59782.279165,21.523095,y,21.8474877538,6.8534750504,0.068117336
17488687,202,59782.415369,23.984864,g,21.9835197522,6.6405183779,0.067787713
17559838,203,59783.238871,23.968404,r,22.807199743,6.8202307535,0.0679648719
17561563,203,59783.258838,24.00489,r,22.8271677427,6.8853690036,0.0679535149
18777283,217,59797.329672,24.167328,r,36.8979515842,6.7920793676,0.069142677
18777319,217,59797.330089,24.151818,r,36.8983675842,6.8849528159,0.0691426322
18777355,217,59797.330505,24.151717,r,36.8987835842,6.8716783304,0.0691407726
18777391,217,59797.330922,24.151611,r,36.8991995841,6.9528627078,0.0691345945
18777427,217,59797.331339,24.1515,r,36.8996155841,6.8972464599,0.0691283611
18777463,217,59797.331755,24.160783,r,36.9000315841,6.923681494,0.0691185537
18777499,217,59797.332172,24.160662,r,36.9004475841,6.815673265,0.0691163445
18777535,217,59797.332589,24.160535,r,36.9008635841,6.7723607352,0.0691082022
18777571,217,59797.333005,24.160404,r,36.9012795841,6.8781161001,0.0691047616
18777607,217,59797.333422,24.160268,r,36.9016955841,6.8640312433,0.0690981436
18777643,217,59797.333839,24.160126,r,36.9021115841,6.8924122357,0.0691005764
18777679,217,59797.334255,24.15998,r,36.9025275841,6.8831820805,0.0691036491
18777715,217,59797.334672,24.159828,r,36.9029435841,6.7667481575,0.0690973022
18777751,217,59797.335089,24.159671,r,36.9033595841,6.8294604969,0.0691070007
18777787,217,59797.335505,24.107455,r,36.9037755841,6.9351529559,0.0691013177
18777823,217,59797.335922,24.107289,r,36.9041915841,6.851636022,0.0690989117
18777859,217,59797.336339,24.107116,r,36.9046075841,6.8818887659,0.0690955284
18777895,217,59797.336755,24.106939,r,36.9050235841,6.968523696,0.0690890744
18777931,217,59797.337172,24.106757,r,36.9054395841,6.7525176729,0.069081264
18777967,217,59797.337589,24.106569,r,36.9058555841,6.8989944227,0.0690836399
18778121,217,59797.339371,24.388244,g,36.9075195841,6.9701349032,0.0690856768
18778157,217,59797.339788,24.453028,g,36.9079355841,6.9052830591,0.0690899079
18778193,217,59797.340204,24.452797,g,36.908351584,7.0730851625,0.0690979295
18778229,217,59797.340621,24.452561,g,36.908767584,6.99548838,0.0691031543
18778265,217,59797.341038,24.452319,g,36.909183584,6.8878041972,0.0690987561
18778301,217,59797.341454,24.452072,g,36.909599584,6.8977639745,0.0690953182
18778337,217,59797.341871,24.45182,g,36.910015584,6.8351280953,0.0690957692
18778373,217,59797.342288,24.397788,g,36.910431584,6.9124445275,0.069089488
18778409,217,59797.342704,24.397526,g,36.910847584,7.0008336616,0.0690913937
18778445,217,59797.343121,24.397258,g,36.911263584,6.780467296,0.0690940142
18778599,217,59797.344903,23.501568,i,36.913343584,6.9349369347,0.06908461
18778635,217,59797.34532,23.500411,i,36.913759584,6.9125697474,0.0690819366
18778671,217,59797.345737,23.481832,i,36.914175584,6.9776944768,0.0690761815
18778707,217,59797.346153,23.481543,i,36.914591584,7.0263845251,0.0690762189
18778743,217,59797.34657,23.481249,i,36.915007584,6.869950372,0.0690823462
18778779,217,59797.346987,23.48095,i,36.915423584,6.8765112841,0.0690839831
18778815,217,59797.347403,23.480647,i,36.915839584,6.9138134145,0.0690937935
18778851,217,59797.34782,23.480337,i,36.916255584,6.9091346917,0.0690946529
18778887,217,59797.348237,23.480023,i,36.916671584,6.8642838329,0.0690959321
18778923,217,59797.348653,23.479704,i,36.9170875839,6.8442302942,0.0690975053
18778959,217,59797.34907,23.474824,i,36.9175035839,7.0288051834,0.069087717
18778995,217,59797.349487,23.474495,i,36.9179195839,6.8651184401,0.0690843214
18779031,217,59797.349903,23.47416,i,36.9183355839,6.921076152,0.0690834413
18779067,217,59797.35032,23.473821,i,36.9187515839,6.8819154613,0.0690795781
18779103,217,59797.350737,23.473476,i,36.9191675839,6.9418054541,0.0690892794
18779139,217,59797.351153,23.473127,i,36.9195835839,6.9617344886,0.0690794234
18779175,217,59797.35157,23.472771,i,36.9199995839,6.9465968075,0.0690833668
18779211,217,59797.351987,23.472412,i,36.9204155839,6.7986516278,0.0690806251
18779247,217,59797.352403,23.472046,i,36.9208315839,6.7672495667,0.0690806674
